Query_Name	Query_Start	Query_End	Strand	Target_Name	Target_Start	Target_End	Num_ResidueMatches	Aln_BlockLength	Prop_Match	Target_Middle	Query_Middle	Dist_Middles	Query_Length	Target_Length	QueryOverlap_Genes	TargetOverlap_Genes	QueryOverlap_TE	TargetOverlap_TE	Query_Contains_Esx	Query_Contains_PEPPE	Query_Contains_REP13E12	Query_NoOverlap_Wi_PEPPE_Esx_13E12_Genes	SeqID	Dist	QueryCoords	TargetCoords	QueryToTarget_ID	Query_Cluster	Query_Cluster_Start	Query_Cluster_End	Target_Cluster	Target_Cluster_Start	Target_Cluster_End
NC_000962.3	2299196	2300826	+	NC_000962.3	2305265	2306889	1516	1639	0.924954240390482	2306077.0	2300011.0	6066.0	1630	1624	pks12	pks12	0	0	False	False	False	True	92.4954240390482	6066.0	NC_000962.3:2299196-2300826	NC_000962.3:2305265-2306889	NC_000962.3:2299196-2300826;NC_000962.3:2305265-2306889	96	2299196	2300826	97	2300912	2306889
NC_000962.3	2299198	2300803	-	NC_000962.3	1875420	1877034	1225	1679	0.7296009529481834	1876227.0	2300000.5	423773.5	1605	1614	pks12	pks7	0	0	False	False	False	True	72.96009529481834	423773.5	NC_000962.3:2299198-2300803	NC_000962.3:1875420-1877034	NC_000962.3:2299198-2300803;NC_000962.3:1875420-1877034	96	2299196	2300826	75	1875403	1878873
NC_000962.3	2300912	2304311	+	NC_000962.3	2294816	2298269	2864	3503	0.8175849272052527	2296542.5	2302611.5	6069.0	3399	3453	pks12	pks12	0	0	False	False	False	True	81.75849272052527	6069.0	NC_000962.3:2300912-2304311	NC_000962.3:2294816-2298269	NC_000962.3:2300912-2304311;NC_000962.3:2294816-2298269	97	2300912	2306889	95	2294816	2298269
NC_000962.3	2303443	2306885	-	NC_000962.3	1875404	1878873	2560	3594	0.7122982749026154	1877138.5	2305164.0	428025.5	3442	3469	pks12	pks7	0	0	False	False	False	True	71.22982749026154	428025.5	NC_000962.3:2303443-2306885	NC_000962.3:1875404-1878873	NC_000962.3:2303443-2306885;NC_000962.3:1875404-1878873	97	2300912	2306889	75	1875403	1878873
NC_000962.3	2305265	2306889	+	NC_000962.3	2299196	2300826	1516	1639	0.924954240390482	2300011.0	2306077.0	6066.0	1624	1630	pks12	pks12	0	0	False	False	False	True	92.4954240390482	6066.0	NC_000962.3:2305265-2306889	NC_000962.3:2299196-2300826	NC_000962.3:2305265-2306889;NC_000962.3:2299196-2300826	97	2300912	2306889	96	2299196	2300826
NC_000962.3	2337936	2338094	+	NC_000962.3	2340529	2340687	146	158	0.9240506329113924	2340608.0	2338015.0	2593.0	158	158	Rv2081c	Rv2082	0	0	False	False	False	True	92.40506329113924	2593.0	NC_000962.3:2337936-2338094	NC_000962.3:2340529-2340687	NC_000962.3:2337936-2338094;NC_000962.3:2340529-2340687	98	2337936	2338094	99	2340529	2340687
NC_000962.3	2340529	2340687	+	NC_000962.3	2337936	2338094	146	158	0.9240506329113924	2338015.0	2340608.0	2593.0	158	158	Rv2082	Rv2081c	0	0	False	False	False	True	92.40506329113924	2593.0	NC_000962.3:2340529-2340687	NC_000962.3:2337936-2338094	NC_000962.3:2340529-2340687;NC_000962.3:2337936-2338094	99	2340529	2340687	98	2337936	2338094
NC_000962.3	2341059	2341697	-	NC_000962.3	4383094	4383754	513	675	0.76	4383424.0	2341378.0	2042046.0	638	660	Rv2083	Rv3897c,Rv3898c	0	0	False	False	False	True	76.0	2042046.0	NC_000962.3:2341059-2341697	NC_000962.3:4383094-4383754	NC_000962.3:2341059-2341697;NC_000962.3:4383094-4383754	100	2341059	2341697	196	4383094	4383754
NC_000962.3	2347379	2347497	-	NC_000962.3	1451777	1451895	104	118	0.8813559322033898	1451836.0	2347438.0	895602.0	118	118	Rv2090	thrC	0	0	False	False	False	True	88.13559322033898	895602.0	NC_000962.3:2347379-2347497	NC_000962.3:1451777-1451895	NC_000962.3:2347379-2347497;NC_000962.3:1451777-1451895	101	2347379	2347613	56	1451777	1451998
NC_000962.3	2347379	2347554	-	NC_000962.3	1451777	1451952	152	175	0.8685714285714285	1451864.5	2347466.5	895602.0	175	175	Rv2090	thrC	0	0	False	False	False	True	86.85714285714286	895602.0	NC_000962.3:2347379-2347554	NC_000962.3:1451777-1451952	NC_000962.3:2347379-2347554;NC_000962.3:1451777-1451952	101	2347379	2347613	56	1451777	1451998
NC_000962.3	2347390	2347611	-	NC_000962.3	1451777	1451998	193	221	0.8733031674208145	1451887.5	2347500.5	895613.0	221	221	Rv2090	thrC,thrB	0	0	False	False	False	True	87.33031674208145	895613.0	NC_000962.3:2347390-2347611	NC_000962.3:1451777-1451998	NC_000962.3:2347390-2347611;NC_000962.3:1451777-1451998	101	2347379	2347613	56	1451777	1451998
NC_000962.3	2347394	2347499	+	NC_000962.3	2347508	2347613	104	105	0.9904761904761905	2347560.5	2347446.5	114.0	105	105	Rv2090	Rv2090	0	0	False	False	False	True	99.04761904761905	114.0	NC_000962.3:2347394-2347499	NC_000962.3:2347508-2347613	NC_000962.3:2347394-2347499;NC_000962.3:2347508-2347613	101	2347379	2347613	101	2347379	2347613
NC_000962.3	2347451	2347610	-	NC_000962.3	1451835	1451994	139	159	0.8742138364779874	1451914.5	2347530.5	895616.0	159	159	Rv2090		0	0	False	False	False	True	87.42138364779875	895616.0	NC_000962.3:2347451-2347610	NC_000962.3:1451835-1451994	NC_000962.3:2347451-2347610;NC_000962.3:1451835-1451994	101	2347379	2347613	56	1451777	1451998
NC_000962.3	2347508	2347610	-	NC_000962.3	1451892	1451994	91	102	0.8921568627450981	1451943.0	2347559.0	895616.0	102	102	Rv2090		0	0	False	False	False	True	89.2156862745098	895616.0	NC_000962.3:2347508-2347610	NC_000962.3:1451892-1451994	NC_000962.3:2347508-2347610;NC_000962.3:1451892-1451994	101	2347379	2347613	56	1451777	1451998
NC_000962.3	2347508	2347613	+	NC_000962.3	2347394	2347499	104	105	0.9904761904761905	2347446.5	2347560.5	114.0	105	105	Rv2090	Rv2090	0	0	False	False	False	True	99.04761904761905	114.0	NC_000962.3:2347508-2347613	NC_000962.3:2347394-2347499	NC_000962.3:2347508-2347613;NC_000962.3:2347394-2347499	101	2347379	2347613	101	2347379	2347613
NC_000962.3	2358502	2360031	+	NC_000962.3	4221088	4222560	1234	1536	0.8033854166666666	4221824.0	2359266.5	1862557.5	1529	1472	Rv2100	Rv3776	0	0	False	False	True	False	80.33854166666666	1862557.5	NC_000962.3:2358502-2360031	NC_000962.3:4221088-4222560	NC_000962.3:2358502-2360031;NC_000962.3:4221088-4222560	102	2358502	2360031	190	4221088	4222560
NC_000962.3	2365403	2366768	-	NC_000962.3	1541951	1543318	1364	1367	0.9978054133138259	1542634.5	2366085.5	823451.0	1365	1367	Rv2105,Rv2106	Rv1369c,Rv1370c	1	1	False	False	False	True	99.7805413313826	823451.0	NC_000962.3:2365403-2366768	NC_000962.3:1541951-1543318	NC_000962.3:2365403-2366768;NC_000962.3:1541951-1543318	103	2365403	2366771	60	1541948	1543318
NC_000962.3	2365410	2366771	+	NC_000962.3	3551226	3552587	1361	1361	1.0	3551906.5	2366090.5	1185816.0	1361	1361	Rv2105,Rv2106	Rv3184,Rv3185	1	1	False	False	False	True	100.0	1185816.0	NC_000962.3:2365410-2366771	NC_000962.3:3551226-3552587	NC_000962.3:2365410-2366771;NC_000962.3:3551226-3552587	103	2365403	2366771	158	3551212	3552587
NC_000962.3	2365413	2366768	+	NC_000962.3	889020	890375	1355	1355	1.0	889697.5	2366090.5	1476393.0	1355	1355	Rv2105,Rv2106	Rv0795,Rv0796	1	1	False	False	False	True	100.0	1476393.0	NC_000962.3:2365413-2366768	NC_000962.3:889020-890375	NC_000962.3:2365413-2366768;NC_000962.3:889020-890375	103	2365403	2366771	33	889019	891461
NC_000962.3	2365413	2366768	+	NC_000962.3	1996100	1997455	1355	1355	1.0	1996777.5	2366090.5	369313.0	1355	1355	Rv2105,Rv2106	Rv1763,Rv1764,Rv1765c	1	1	False	False	False	True	100.0	369313.0	NC_000962.3:2365413-2366768	NC_000962.3:1996100-1997455	NC_000962.3:2365413-2366768;NC_000962.3:1996100-1997455	103	2365403	2366771	83	1996098	1998612
NC_000962.3	2365413	2366768	+	NC_000962.3	2635576	2636931	1355	1355	1.0	2636253.5	2366090.5	270163.0	1355	1355	Rv2105,Rv2106	PPE39,Rv2354,Rv2355	1	1	False	False	False	True	100.0	270163.0	NC_000962.3:2365413-2366768	NC_000962.3:2635576-2636931	NC_000962.3:2365413-2366768;NC_000962.3:2635576-2636931	103	2365403	2366771	112	2634780	2637028
NC_000962.3	2365413	2366768	+	NC_000962.3	2972108	2973463	1355	1355	1.0	2972785.5	2366090.5	606695.0	1355	1355	Rv2105,Rv2106	Rv2648,Rv2649	1	1	False	False	False	True	100.0	606695.0	NC_000962.3:2365413-2366768	NC_000962.3:2972108-2973463	NC_000962.3:2365413-2366768;NC_000962.3:2972108-2973463	103	2365403	2366771	127	2972104	2973463
NC_000962.3	2365413	2366768	+	NC_000962.3	3552712	3554067	1355	1355	1.0	3553389.5	2366090.5	1187299.0	1355	1355	Rv2105,Rv2106	Rv3186,Rv3187	1	1	False	False	False	True	100.0	1187299.0	NC_000962.3:2365413-2366768	NC_000962.3:3552712-3554067	NC_000962.3:2365413-2366768;NC_000962.3:3552712-3554067	103	2365403	2366771	159	3552704	3554070
NC_000962.3	2365413	2366768	+	NC_000962.3	3710381	3711736	1355	1355	1.0	3711058.5	2366090.5	1344968.0	1355	1355	Rv2105,Rv2106	Rv3325,Rv3326	1	1	False	False	False	True	100.0	1344968.0	NC_000962.3:2365413-2366768	NC_000962.3:3710381-3711736	NC_000962.3:2365413-2366768;NC_000962.3:3710381-3711736	103	2365403	2366771	162	3710379	3712822
NC_000962.3	2365413	2366768	-	NC_000962.3	3795057	3796412	1355	1355	1.0	3795734.5	2366090.5	1429644.0	1355	1355	Rv2105,Rv2106	Rv3380c,Rv3381c	1	1	False	False	False	True	100.0	1429644.0	NC_000962.3:2365413-2366768	NC_000962.3:3795057-3796412	NC_000962.3:2365413-2366768;NC_000962.3:3795057-3796412	103	2365403	2366771	172	3795041	3796426
NC_000962.3	2365413	2366768	+	NC_000962.3	3890778	3892133	1355	1355	1.0	3891455.5	2366090.5	1525365.0	1355	1355	Rv2105,Rv2106	Rv3474,Rv3475	1	1	False	False	False	True	100.0	1525365.0	NC_000962.3:2365413-2366768	NC_000962.3:3890778-3892133	NC_000962.3:2365413-2366768;NC_000962.3:3890778-3892133	103	2365403	2366771	178	3890771	3892140
NC_000962.3	2365413	2366769	-	NC_000962.3	1987701	1989057	1356	1356	1.0	1988379.0	2366091.0	377712.0	1356	1356	Rv2105,Rv2106	Rv1756c,Rv1757c,cut1	1	1	False	False	False	True	100.0	377712.0	NC_000962.3:2365413-2366769	NC_000962.3:1987701-1989057	NC_000962.3:2365413-2366769;NC_000962.3:1987701-1989057	103	2365403	2366771	82	1987686	1989059
NC_000962.3	2365413	2366769	-	NC_000962.3	2430115	2431471	1356	1356	1.0	2430793.0	2366091.0	64702.0	1356	1356	Rv2105,Rv2106	Rv2167c,Rv2168c	1	1	False	False	False	True	100.0	64702.0	NC_000962.3:2365413-2366769	NC_000962.3:2430115-2431471	NC_000962.3:2365413-2366769;NC_000962.3:2430115-2431471	103	2365403	2366771	104	2430113	2431474
NC_000962.3	2365413	2366769	+	NC_000962.3	2550013	2551369	1356	1356	1.0	2550691.0	2366091.0	184600.0	1356	1356	Rv2105,Rv2106	Rv2277c,Rv2278,Rv2279	1	1	False	False	False	True	100.0	184600.0	NC_000962.3:2365413-2366769	NC_000962.3:2550013-2551369	NC_000962.3:2365413-2366769;NC_000962.3:2550013-2551369	103	2365403	2366771	110	2550005	2551370
NC_000962.3	2365413	2366769	-	NC_000962.3	2784613	2785969	1356	1356	1.0	2785291.0	2366091.0	419200.0	1356	1356	Rv2105,Rv2106	Rv2479c,Rv2480c	1	1	False	False	False	True	100.0	419200.0	NC_000962.3:2365413-2366769	NC_000962.3:2784613-2785969	NC_000962.3:2365413-2366769;NC_000962.3:2784613-2785969	103	2365403	2366771	118	2784600	2785977
NC_000962.3	2365413	2366769	-	NC_000962.3	3120522	3121878	1356	1356	1.0	3121200.0	2366091.0	755109.0	1356	1356	Rv2105,Rv2106	Rv2814c,Rv2815c	1	1	False	False	False	True	100.0	755109.0	NC_000962.3:2365413-2366769	NC_000962.3:3120522-3121878	NC_000962.3:2365413-2366769;NC_000962.3:3120522-3121878	103	2365403	2366771	137	3119183	3123577
NC_000962.3	2430113	2431474	+	NC_000962.3	3120520	3121881	1361	1361	1.0	3121200.5	2430793.5	690407.0	1361	1361	Rv2167c,Rv2168c	Rv2814c,Rv2815c	1	1	False	False	False	True	100.0	690407.0	NC_000962.3:2430113-2431474	NC_000962.3:3120520-3121881	NC_000962.3:2430113-2431474;NC_000962.3:3120520-3121881	104	2430113	2431474	137	3119183	3123577
NC_000962.3	2430114	2431471	-	NC_000962.3	2550013	2551370	1357	1357	1.0	2550691.5	2430792.5	119899.0	1357	1357	Rv2167c,Rv2168c	Rv2277c,Rv2278,Rv2279	1	1	False	False	False	True	100.0	119899.0	NC_000962.3:2430114-2431471	NC_000962.3:2550013-2551370	NC_000962.3:2430114-2431471;NC_000962.3:2550013-2551370	104	2430113	2431474	110	2550005	2551370
NC_000962.3	2430115	2431471	-	NC_000962.3	2365413	2366769	1356	1356	1.0	2366091.0	2430793.0	64702.0	1356	1356	Rv2167c,Rv2168c	Rv2105,Rv2106	1	1	False	False	False	True	100.0	64702.0	NC_000962.3:2430115-2431471	NC_000962.3:2365413-2366769	NC_000962.3:2430115-2431471;NC_000962.3:2365413-2366769	104	2430113	2431474	103	2365403	2366771
NC_000962.3	2430115	2431471	+	NC_000962.3	2784613	2785969	1356	1356	1.0	2785291.0	2430793.0	354498.0	1356	1356	Rv2167c,Rv2168c	Rv2479c,Rv2480c	1	1	False	False	False	True	100.0	354498.0	NC_000962.3:2430115-2431471	NC_000962.3:2784613-2785969	NC_000962.3:2430115-2431471;NC_000962.3:2784613-2785969	104	2430113	2431474	118	2784600	2785977
NC_000962.3	2430115	2431471	-	NC_000962.3	3551229	3552585	1356	1356	1.0	3551907.0	2430793.0	1121114.0	1356	1356	Rv2167c,Rv2168c	Rv3184,Rv3185	1	1	False	False	False	True	100.0	1121114.0	NC_000962.3:2430115-2431471	NC_000962.3:3551229-3552585	NC_000962.3:2430115-2431471;NC_000962.3:3551229-3552585	104	2430113	2431474	158	3551212	3552587
NC_000962.3	2430115	2431472	+	NC_000962.3	1987701	1989058	1357	1357	1.0	1988379.5	2430793.5	442414.0	1357	1357	Rv2167c,Rv2168c	Rv1756c,Rv1757c,cut1	1	1	False	False	False	True	100.0	442414.0	NC_000962.3:2430115-2431472	NC_000962.3:1987701-1989058	NC_000962.3:2430115-2431472;NC_000962.3:1987701-1989058	104	2430113	2431474	82	1987686	1989059
NC_000962.3	2430116	2431471	-	NC_000962.3	889020	890375	1355	1355	1.0	889697.5	2430793.5	1541096.0	1355	1355	Rv2167c,Rv2168c	Rv0795,Rv0796	1	1	False	False	False	True	100.0	1541096.0	NC_000962.3:2430116-2431471	NC_000962.3:889020-890375	NC_000962.3:2430116-2431471;NC_000962.3:889020-890375	104	2430113	2431474	33	889019	891461
NC_000962.3	2430116	2431471	-	NC_000962.3	2972108	2973463	1355	1355	1.0	2972785.5	2430793.5	541992.0	1355	1355	Rv2167c,Rv2168c	Rv2648,Rv2649	1	1	False	False	False	True	100.0	541992.0	NC_000962.3:2430116-2431471	NC_000962.3:2972108-2973463	NC_000962.3:2430116-2431471;NC_000962.3:2972108-2973463	104	2430113	2431474	127	2972104	2973463
NC_000962.3	2430116	2431471	-	NC_000962.3	3552712	3554067	1355	1355	1.0	3553389.5	2430793.5	1122596.0	1355	1355	Rv2167c,Rv2168c	Rv3186,Rv3187	1	1	False	False	False	True	100.0	1122596.0	NC_000962.3:2430116-2431471	NC_000962.3:3552712-3554067	NC_000962.3:2430116-2431471;NC_000962.3:3552712-3554067	104	2430113	2431474	159	3552704	3554070
NC_000962.3	2430116	2431471	+	NC_000962.3	3795057	3796412	1355	1355	1.0	3795734.5	2430793.5	1364941.0	1355	1355	Rv2167c,Rv2168c	Rv3380c,Rv3381c	1	1	False	False	False	True	100.0	1364941.0	NC_000962.3:2430116-2431471	NC_000962.3:3795057-3796412	NC_000962.3:2430116-2431471;NC_000962.3:3795057-3796412	104	2430113	2431474	172	3795041	3796426
NC_000962.3	2430116	2431472	+	NC_000962.3	1541951	1543307	1356	1356	1.0	1542629.0	2430794.0	888165.0	1356	1356	Rv2167c,Rv2168c	Rv1369c,Rv1370c	1	1	False	False	False	True	100.0	888165.0	NC_000962.3:2430116-2431472	NC_000962.3:1541951-1543307	NC_000962.3:2430116-2431472;NC_000962.3:1541951-1543307	104	2430113	2431474	60	1541948	1543318
NC_000962.3	2430116	2431472	-	NC_000962.3	2635575	2636931	1356	1356	1.0	2636253.0	2430794.0	205459.0	1356	1356	Rv2167c,Rv2168c	PPE39,Rv2354,Rv2355	1	1	False	False	False	True	100.0	205459.0	NC_000962.3:2430116-2431472	NC_000962.3:2635575-2636931	NC_000962.3:2430116-2431472;NC_000962.3:2635575-2636931	104	2430113	2431474	112	2634780	2637028
NC_000962.3	2430116	2431472	-	NC_000962.3	3710380	3711736	1356	1356	1.0	3711058.0	2430794.0	1280264.0	1356	1356	Rv2167c,Rv2168c	Rv3325,Rv3326	1	1	False	False	False	True	100.0	1280264.0	NC_000962.3:2430116-2431472	NC_000962.3:3710380-3711736	NC_000962.3:2430116-2431472;NC_000962.3:3710380-3711736	104	2430113	2431474	162	3710379	3712822
NC_000962.3	2430116	2431472	-	NC_000962.3	3890777	3892133	1356	1356	1.0	3891455.0	2430794.0	1460661.0	1356	1356	Rv2167c,Rv2168c	Rv3474,Rv3475	1	1	False	False	False	True	100.0	1460661.0	NC_000962.3:2430116-2431472	NC_000962.3:3890777-3892133	NC_000962.3:2430116-2431472;NC_000962.3:3890777-3892133	104	2430113	2431474	178	3890771	3892140
NC_000962.3	2430116	2431473	-	NC_000962.3	1996098	1997455	1357	1357	1.0	1996776.5	2430794.5	434018.0	1357	1357	Rv2167c,Rv2168c	Rv1763,Rv1764,Rv1765c	1	1	False	False	False	True	100.0	434018.0	NC_000962.3:2430116-2431473	NC_000962.3:1996098-1997455	NC_000962.3:2430116-2431473;NC_000962.3:1996098-1997455	104	2430113	2431474	83	1996098	1998612
NC_000962.3	2439139	2439948	+	NC_000962.3	2720634	2721442	794	810	0.980246913580247	2721038.0	2439543.5	281494.5	809	808	pknL,Rv2177c	Rv2423,Rv2424c	1	1	False	False	False	True	98.0246913580247	281494.5	NC_000962.3:2439139-2439948	NC_000962.3:2720634-2721442	NC_000962.3:2439139-2439948;NC_000962.3:2720634-2721442	105	2439139	2439948	117	2720634	2721442
NC_000962.3	2461319	2461390	+	NC_000962.3	2461434	2461504	70	71	0.9859154929577465	2461469.0	2461354.5	114.5	71	70	qcrB	Rv2197c	0	0	False	False	False	True	98.59154929577466	114.5	NC_000962.3:2461319-2461390	NC_000962.3:2461434-2461504	NC_000962.3:2461319-2461390;NC_000962.3:2461434-2461504	106	2461319	2461390	107	2461434	2461504
NC_000962.3	2461434	2461504	+	NC_000962.3	2461319	2461390	70	71	0.9859154929577465	2461354.5	2461469.0	114.5	70	71	Rv2197c	qcrB	0	0	False	False	False	True	98.59154929577466	114.5	NC_000962.3:2461434-2461504	NC_000962.3:2461319-2461390	NC_000962.3:2461434-2461504;NC_000962.3:2461319-2461390	107	2461434	2461504	106	2461319	2461390
NC_000962.3	2531892	2531997	+	NC_000962.3	2532104	2532209	104	105	0.9904761904761905	2532156.5	2531944.5	212.0	105	105	Rv2258c		0	0	False	False	False	True	99.04761904761905	212.0	NC_000962.3:2531892-2531997	NC_000962.3:2532104-2532209	NC_000962.3:2531892-2531997;NC_000962.3:2532104-2532209	108	2531892	2532002	109	2532005	2532209
NC_000962.3	2531899	2532002	+	NC_000962.3	1644262	1644365	93	103	0.9029126213592233	1644313.5	2531950.5	887637.0	103	103		Rv1459c	0	0	False	False	False	True	90.29126213592234	887637.0	NC_000962.3:2531899-2532002	NC_000962.3:1644262-1644365	NC_000962.3:2531899-2532002;NC_000962.3:1644262-1644365	108	2531892	2532002	65	1644262	1644365
NC_000962.3	2532005	2532108	+	NC_000962.3	1644262	1644365	91	103	0.883495145631068	1644313.5	2532056.5	887743.0	103	103		Rv1459c	0	0	False	False	False	True	88.3495145631068	887743.0	NC_000962.3:2532005-2532108	NC_000962.3:1644262-1644365	NC_000962.3:2532005-2532108;NC_000962.3:1644262-1644365	109	2532005	2532209	65	1644262	1644365
NC_000962.3	2532104	2532209	+	NC_000962.3	2531892	2531997	104	105	0.9904761904761905	2531944.5	2532156.5	212.0	105	105		Rv2258c	0	0	False	False	False	True	99.04761904761905	212.0	NC_000962.3:2532104-2532209	NC_000962.3:2531892-2531997	NC_000962.3:2532104-2532209;NC_000962.3:2531892-2531997	109	2532005	2532209	108	2531892	2532002
NC_000962.3	2550005	2551369	-	NC_000962.3	2784613	2785977	1363	1364	0.999266862170088	2785295.0	2550687.0	234608.0	1364	1364	Rv2277c,Rv2278,Rv2279	Rv2479c,Rv2480c	1	1	False	False	False	True	99.9266862170088	234608.0	NC_000962.3:2550005-2551369	NC_000962.3:2784613-2785977	NC_000962.3:2550005-2551369;NC_000962.3:2784613-2785977	110	2550005	2551370	118	2784600	2785977
NC_000962.3	2550009	2551370	-	NC_000962.3	3120521	3121882	1360	1361	0.9992652461425422	3121201.5	2550689.5	570512.0	1361	1361	Rv2277c,Rv2278,Rv2279	Rv2814c,Rv2815c	1	1	False	False	False	True	99.92652461425422	570512.0	NC_000962.3:2550009-2551370	NC_000962.3:3120521-3121882	NC_000962.3:2550009-2551370;NC_000962.3:3120521-3121882	110	2550005	2551370	137	3119183	3123577
NC_000962.3	2550011	2551368	+	NC_000962.3	2972106	2973463	1357	1357	1.0	2972784.5	2550689.5	422095.0	1357	1357	Rv2277c,Rv2278,Rv2279	Rv2648,Rv2649	1	1	False	False	False	True	100.0	422095.0	NC_000962.3:2550011-2551368	NC_000962.3:2972106-2973463	NC_000962.3:2550011-2551368;NC_000962.3:2972106-2973463	110	2550005	2551370	127	2972104	2973463
NC_000962.3	2550012	2551368	+	NC_000962.3	889019	890375	1356	1356	1.0	889697.0	2550690.0	1660993.0	1356	1356	Rv2277c,Rv2278,Rv2279	Rv0795,Rv0796	1	1	False	False	False	True	100.0	1660993.0	NC_000962.3:2550012-2551368	NC_000962.3:889019-890375	NC_000962.3:2550012-2551368;NC_000962.3:889019-890375	110	2550005	2551370	33	889019	891461
NC_000962.3	2550013	2551368	-	NC_000962.3	1541951	1543306	1355	1355	1.0	1542628.5	2550690.5	1008062.0	1355	1355	Rv2277c,Rv2278,Rv2279	Rv1369c,Rv1370c	1	1	False	False	False	True	100.0	1008062.0	NC_000962.3:2550013-2551368	NC_000962.3:1541951-1543306	NC_000962.3:2550013-2551368;NC_000962.3:1541951-1543306	110	2550005	2551370	60	1541948	1543318
NC_000962.3	2550013	2551368	+	NC_000962.3	1996100	1997455	1355	1355	1.0	1996777.5	2550690.5	553913.0	1355	1355	Rv2277c,Rv2278,Rv2279	Rv1763,Rv1764,Rv1765c	1	1	False	False	False	True	100.0	553913.0	NC_000962.3:2550013-2551368	NC_000962.3:1996100-1997455	NC_000962.3:2550013-2551368;NC_000962.3:1996100-1997455	110	2550005	2551370	83	1996098	1998612
NC_000962.3	2550013	2551368	+	NC_000962.3	2635576	2636931	1355	1355	1.0	2636253.5	2550690.5	85563.0	1355	1355	Rv2277c,Rv2278,Rv2279	PPE39,Rv2354,Rv2355	1	1	False	False	False	True	100.0	85563.0	NC_000962.3:2550013-2551368	NC_000962.3:2635576-2636931	NC_000962.3:2550013-2551368;NC_000962.3:2635576-2636931	110	2550005	2551370	112	2634780	2637028
NC_000962.3	2550013	2551368	+	NC_000962.3	3552712	3554067	1355	1355	1.0	3553389.5	2550690.5	1002699.0	1355	1355	Rv2277c,Rv2278,Rv2279	Rv3186,Rv3187	1	1	False	False	False	True	100.0	1002699.0	NC_000962.3:2550013-2551368	NC_000962.3:3552712-3554067	NC_000962.3:2550013-2551368;NC_000962.3:3552712-3554067	110	2550005	2551370	159	3552704	3554070
NC_000962.3	2550013	2551368	+	NC_000962.3	3710381	3711736	1355	1355	1.0	3711058.5	2550690.5	1160368.0	1355	1355	Rv2277c,Rv2278,Rv2279	Rv3325,Rv3326	1	1	False	False	False	True	100.0	1160368.0	NC_000962.3:2550013-2551368	NC_000962.3:3710381-3711736	NC_000962.3:2550013-2551368;NC_000962.3:3710381-3711736	110	2550005	2551370	162	3710379	3712822
NC_000962.3	2550013	2551368	-	NC_000962.3	3795057	3796412	1355	1355	1.0	3795734.5	2550690.5	1245044.0	1355	1355	Rv2277c,Rv2278,Rv2279	Rv3380c,Rv3381c	1	1	False	False	False	True	100.0	1245044.0	NC_000962.3:2550013-2551368	NC_000962.3:3795057-3796412	NC_000962.3:2550013-2551368;NC_000962.3:3795057-3796412	110	2550005	2551370	172	3795041	3796426
